GROUP_ID,PAPER_RECORD_ID,PAPER_ID,PAPER_ID_STATUS,CV_GROUP_V4,CV_GROUP_V4_BASIS,DATABASE,CITATION,SAMPLE NAME,LABEL,SET,PAPER_YEAR,PAPER_FIRST_AUTHOR,PAPER_MATCH_KEY,PAPER_DOI
GEOROC|[19274] BERNARDI M. I. (2015)|||SAMP. ORN15|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / ARGENTINA / HUANUL / EL CORCOVO LAVA FLOW,GEOROC|CITATION_ID|19274,PAPER|GEOROC|CITATION_ID|19274,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19274,PAPER_ID,GEOROC, [19274] BERNARDI M. I. (2015),samp. ORN15,CAB,TRAIN,2015,BERNARDI,BERNARDI|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. CAB1-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. CAB1-1,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. CAB1-2|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. CAB1-2,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. CAB2-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. CAB2-1,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. CAB2-2|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. CAB2-2,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. CAB3-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. CAB3-1,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. CANI-5|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CANI,GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. CANI-5,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. CORD2-2|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CANI,GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. CORD2-2,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. HUEL-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / HUELEMOLLE,GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. HUEL-1,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. HUEL-3|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / HUELEMOLLE,GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. HUEL-3,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. HUEL-4|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / HUELEMOLLE,GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. HUEL-4,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19914] MORGADO E. (2015)|||SAMP. HUEL-6|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / HUELEMOLLE,GEOROC|CITATION_ID|19914,PAPER|GEOROC|CITATION_ID|19914,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19914,PAPER_ID,GEOROC, [19914] MORGADO E. (2015),samp. HUEL-6,CAB,TRAIN,2015,MORGADO,MORGADO|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB091012-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB091012-1,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB091012-6|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB091012-6,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB091012-7|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB091012-7,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB141112-10|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB141112-10,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB141112-5|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB141112-5,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB141112-8|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB141112-8,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB151112-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB151112-1,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB151112-3|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB151112-3,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB210314-2|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB210314-2,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB210314-5|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB210314-5,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB220114-10|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB220114-10,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB220114-6|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB220114-6,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB220314-5|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB220314-5,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB220314-7|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB220314-7,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB230114-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB230114-1,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. FB230114-2|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. FB230114-2,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. LL141112-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. LL141112-1,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. LL141112-3|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. LL141112-3,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[19945] BUCCHI F. (2015)|||SAMP. LL141112-4|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CARRAN-LOS VENADOS VOLCANIC FIELD,GEOROC|CITATION_ID|19945,PAPER|GEOROC|CITATION_ID|19945,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|19945,PAPER_ID,GEOROC, [19945] BUCCHI F. (2015),samp. LL141112-4,CAB,TRAIN,2015,BUCCHI,BUCCHI|2015,
GEOROC|[20337] HICKEY-VARGAS R. (2016)|||SAMP. 120183-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / ANTILLANCA VOLCANIC GROUP,GEOROC|CITATION_ID|20337,PAPER|GEOROC|CITATION_ID|20337,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20337,PAPER_ID,GEOROC, [20337] HICKEY-VARGAS R. (2016),samp. 120183-1,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20337] HICKEY-VARGAS R. (2016)|||SAMP. 120183-3|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / ANTILLANCA VOLCANIC GROUP,GEOROC|CITATION_ID|20337,PAPER|GEOROC|CITATION_ID|20337,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20337,PAPER_ID,GEOROC, [20337] HICKEY-VARGAS R. (2016),samp. 120183-3,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20337] HICKEY-VARGAS R. (2016)|||SAMP. 250483-2|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / ANTILLANCA VOLCANIC GROUP,GEOROC|CITATION_ID|20337,PAPER|GEOROC|CITATION_ID|20337,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20337,PAPER_ID,GEOROC, [20337] HICKEY-VARGAS R. (2016),samp. 250483-2,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20337] HICKEY-VARGAS R. (2016)|||SAMP. 280281-3|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / ANTILLANCA VOLCANIC GROUP,GEOROC|CITATION_ID|20337,PAPER|GEOROC|CITATION_ID|20337,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20337,PAPER_ID,GEOROC, [20337] HICKEY-VARGAS R. (2016),samp. 280281-3,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20337] HICKEY-VARGAS R. (2016)|||SAMP. 280281-4|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / ANTILLANCA VOLCANIC GROUP,GEOROC|CITATION_ID|20337,PAPER|GEOROC|CITATION_ID|20337,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20337,PAPER_ID,GEOROC, [20337] HICKEY-VARGAS R. (2016),samp. 280281-4,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20337] HICKEY-VARGAS R. (2016)|||SAMP. AZL-03L|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CERRO AZUL,GEOROC|CITATION_ID|20337,PAPER|GEOROC|CITATION_ID|20337,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20337,PAPER_ID,GEOROC, [20337] HICKEY-VARGAS R. (2016),samp. AZL-03L,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20337] HICKEY-VARGAS R. (2016)|||SAMP. AZL-05L|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CERRO AZUL,GEOROC|CITATION_ID|20337,PAPER|GEOROC|CITATION_ID|20337,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20337,PAPER_ID,GEOROC, [20337] HICKEY-VARGAS R. (2016),samp. AZL-05L,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 110194-3|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / HUELEMOLLE,GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 110194-3,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 120194-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / HUELEMOLLE,GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 120194-1,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 120194-2|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / HUELEMOLLE,GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 120194-2,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 120194-4A|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 120194-4A,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 120194-4B|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 120194-4B,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 120194-4C|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 120194-4C,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 120194-5|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 120194-5,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 150104-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 150104-1,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 150104-4|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 150104-4,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 150194-2|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 150194-2,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. 150194-3|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. 150194-3,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. CB LA 1208C|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. CB LA 1208C,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20346] HICKEY-VARGAS R. (2016)|||SAMP. CB SC 1208A|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CABURGUA(CABURGA),GEOROC|CITATION_ID|20346,PAPER|GEOROC|CITATION_ID|20346,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20346,PAPER_ID,GEOROC, [20346] HICKEY-VARGAS R. (2016),samp. CB SC 1208A,CAB,TRAIN,2016,HICKEYVARGAS,HICKEYVARGAS|2016,
GEOROC|[20576] TURNER S. J. (2016)|||SAMP. 120183-1|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / ANTILLANCA VOLCANIC GROUP,GEOROC|CITATION_ID|20576,PAPER|GEOROC|CITATION_ID|20576,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20576,PAPER_ID,GEOROC, [20576] TURNER S. J. (2016),samp. 120183-1,CAB,TRAIN,2016,TURNER,TURNER|2016,
GEOROC|[20576] TURNER S. J. (2016)|||SAMP. 120183-3|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / ANTILLANCA VOLCANIC GROUP,GEOROC|CITATION_ID|20576,PAPER|GEOROC|CITATION_ID|20576,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20576,PAPER_ID,GEOROC, [20576] TURNER S. J. (2016),samp. 120183-3,CAB,TRAIN,2016,TURNER,TURNER|2016,
GEOROC|[20576] TURNER S. J. (2016)|||SAMP. 250483-2|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / ANTILLANCA VOLCANIC GROUP,GEOROC|CITATION_ID|20576,PAPER|GEOROC|CITATION_ID|20576,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20576,PAPER_ID,GEOROC, [20576] TURNER S. J. (2016),samp. 250483-2,CAB,TRAIN,2016,TURNER,TURNER|2016,
GEOROC|[20576] TURNER S. J. (2016)|||SAMP. 280281-3|||ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / ANTILLANCA VOLCANIC GROUP,GEOROC|CITATION_ID|20576,PAPER|GEOROC|CITATION_ID|20576,SOURCE_RECORD_ONLY,PAPER|GEOROC|CITATION_ID|20576,PAPER_ID,GEOROC, [20576] TURNER S. J. (2016),samp. 280281-3,CAB,TRAIN,2016,TURNER,TURNER|2016,
